Q96MF0	Q96MF0
Q29PZ2	Q9SV19
Q29PZ2	Q9LVB9
Q29PZ2	Q945P6
Q2QNU0	Q2QNU0
Q2QNU0	F4K0C4
Q3KP22	Q3KP22
Q3KP22	Q9D992
Q3KP22	Q9D992
Q3USW5	Q3USW5
Q3USW5	Q8IWF2
Q4V3C1	Q4V3C1
P03086	P03086
P13352	P13352
P13352	A2Y7D9
P13352	Q0DG05
P68619	P68619
Q6I7B9	Q6I7B9
Q93V47	Q93V47
Q93ZH0	Q93ZH0
Q94A79	Q94A79
Q94A79	F4KFS5
Q94AT3	Q94AT3
Q94F30	Q94F30
Q94F30	Q96LD8
Q94F30	Q9P0U3
Q94F30	Q09353
Q94F30	Q9HC62
Q94F30	Q91ZX6
Q94F30	Q9EQE1
Q94F30	Q9H4L4
Q94F30	O42957
Q94F30	Q6NXL6
Q94F30	P59110
Q94F30	Q9EP97
Q94F30	Q8BUH8
Q94F30	Q02724
Q94F30	O13769
Q94F30	Q8L7S0
Q94F30	O13612
Q94F30	Q96HI0
Q94F30	Q23238
Q94F30	Q6P7W0
Q94F30	D3ZF42
Q94F30	O42980
Q94F30	Q9GZR1
Q94F30	Q0WKV8
Q95Q34	Q95Q34
Q95Q34	O30245
Q95Q34	Q9P7W5
Q95Q34	Q9CQS5
Q95Q34	Q9BVS4
Q95Q34	P40160
Q96AQ9	Q96AQ9
Q96AQ9	Q568Z1
Q96AQ9	Q3TY60
Q96AQ9	Q86XD5
Q96L11	Q96L11
Q96WV6	Q96WV6
Q99935	Q99935
Q9C106	Q9C106
Q9CWR1	Q9CWR1
Q9CWR1	Q6P4I2
Q9CZW2	Q9CZW2
Q9CZW2	Q96H22
Q9CZW2	Q5U2W4
Q9D668	Q9D668
Q9D668	O45782
Q9D668	A0A0B4J1F4
Q9D668	Q09729
Q9D668	P43602
Q9D668	Q02805
Q9D668	Q9H3M7
Q9D668	B8N4G0
Q9D668	Q96B67
Q9D668	Q8TBH0
Q9D668	Q09889
Q9D668	Q99KN1
Q9D668	Q8BG60
Q9D668	Q8N5I2
Q9D668	Q8NCT1
Q9D668	B0BNL6
Q9D8I1	Q9D8I1
Q9DAE3	Q9DAE3
Q9ESY9	Q9ESY9
Q9ESY9	P13284
Q9FN15	Q9FN15
Q9FNI1	Q9FNI1
Q9FVE0	Q9FVE0
Q9FVE0	Q9LY91
Q9GZZ7	Q9GZZ7
Q9GZZ7	O00451
Q9GZZ7	O60609
Q9HDV3	Q9HDV3
Q9ZVD2	Q9ZVD2
W5XKT8	W5XKT8
A0A0H2ZNG3	A0A0H2ZNG3
A0A143ZXM2	A0A143ZXM2
A0AUZ9	A0AUZ9
A0AUZ9	Q80TG1
A0AUZ9	Q7Z3B3
A0AUZ9	Q5DTI6
A1KPR8	A1KPR8
A1KPR8	P69834
A2AJB2	A2AJB2
A9D2P7	A9D2P7
B1Q236	B1Q236
B2CW77	B2CW77
B4F779	B4F779
B4F779	Q8K3G9
B4F779	Q8K3H0
B4F779	Q9UKG1
E9Q137	E9Q137
E9Q137	Q9Y6I9
E9QAT4	E9QAT4
E9QAT4	Q96JE7
E9QAT4	O15027
E9QAT4	A5DH19
E9QAT4	P48415
E9QAT4	Q91XT4
E9QAT4	O14029
E9QAT4	A3LZ57
E9QAT4	Q9FGK8
E9QAT4	Q9FGK9
E9QAT4	Q9HEC9
G3UYX5	G3UYX5
G3UYX5	Q8NE09
G5ED05	G5ED05
O05442	O05442
O08784	O08784
O08784	Q13428
O13547	O13547
O13743	O13743
O13855	O13855
O13855	Q15650
O13855	Q9QXN3
P02783	P02783
P02783	P18419
P0A7C7	P0A7C7
P0A7C7	P0A7C6
P0ADR7	P0ADR7
P0ADR7	Q83JW6
P0AFA3	P0AFA3
P0C018	P0C018
P0C018	P0C020
P0C018	P0C021
P0C018	Q5HDX4
P0C018	Q9SX68
P0C018	P9WHD1
P0C018	P46899
P0C018	P73305
P12464	P12464
P15975	P15975
P15975	Q70EK8
P15975	Q70EL1
P15975	Q6IE24
P15975	Q8BL06
P16568	P16568
P16568	Q8TD16
P16568	Q921C5
P16568	V6CJ04
P16568	Q96G01
P16568	Q8BR07
O88441	O88441
O88441	O75431
O94399	O94399
O94687	O94687
O94919	O94919
O95433	O95433
O95433	Q8BK64
O95433	Q12449
O95433	Q9P782
O95433	Q719I0
O95433	Q8N9S3
O95848	O95848
P01236	P01236
P01236	P24800
P01236	Q9CQ58
P01236	Q9JII2
P01236	Q8CJ42
P01236	P01237
P01236	P01239
P01236	O35256
P01236	Q9CRB5
P01236	Q9JHK0
P01236	P06879
P01236	Q9DAS4
P01236	O54831
P01236	Q9DAY2
P01236	Q9DAZ2
P04279	P04279
P04279	Q02383
P05231	P05231
P07261	P07261
P09739	P09739
P09739	O88346
P09739	P13805
P09739	Q7TNB2
P09739	Q9QZ47
P09739	Q75NG9
P09739	P45378
P09739	P45379
P09739	P50752
P09739	P09741
P09739	P50753
P09739	P02641
P09739	Q75ZZ6
P09739	P13789
P09739	Q8MKI3
P09739	P19351
P09937	P09937
P0A4S0	P0A4S0
P0A7T3	P0A7T3
P0A7T3	P0A7T5
P0A7T3	P0A7T6
P0A7T3	P21474
P0A7T3	P9WH53
P0A7T3	A1KMQ3
P0A7T3	O65686
P0A7T3	O69879
P0A7T3	Q9Y3D3
P0A7T3	A0QV37
P0A7T3	A4FMF1
P0A949	P0A949
P0AAT9	P0AAT9
P0ACP3	P0ACP3
P0AFE3	P0AFE3
P0C039	P0C039
P0C039	P0C037
P32565	P32565
P32565	O74762
P32565	Q9MAT0
P32565	Q99460
P32565	Q9V3P6
P32565	Q18115
P32565	O48844
P32565	Q3TXS7
P32565	O88761
P32787	P32787
P32787	O14354
P32914	P32914
P32914	Q9Z199
P32914	P63271
P32914	P63272
P34325	P34325
P36146	P36146
P36146	A2BE28
P38308	P38308
P38809	P38809
P38809	Q05518
P38809	Q9UU83
P38928	P38928
P39410	P39410
P40061	P40061
P40468	P40468
P40566	P40566
P40794	P40794
P40965	P40965
P40965	Q99MT2
P40965	O15457
P43570	P43570
P45913	P45913
P47101	P47101
P47160	P47160
P47160	Q91W69
P47160	Q4V882
P47160	P78813
P47160	Q05785
P47160	Q93YP4
P47160	Q99KN9
P47160	Q67YI9
P47160	Q8CHU3
P47160	Q9H201
P47160	Q9Z1Z3
P47160	Q07872
P47160	Q8IYW4
P47160	Q12518
P47160	Q14677
P47160	O88339
P47160	Q80VP1
P47831	P47831
P47831	P46776
P47831	P48160
P47831	P02406
P47831	P57728
P47831	Q9LR33
P47831	A0A1D8PSC5
P47831	P36585
P47831	P49637
P47831	P18445
P47831	P14115
Q12502	Q12502
Q12748	Q12748
Q13421	Q13421
Q13790	Q13790
Q14BA6	Q14BA6
Q14BA6	Q5VYS4
Q15370	Q15370
Q15370	P62870
Q15370	P62869
Q17902	Q17902
Q18264	Q18264
Q20898	Q20898
Q21339	Q21339
Q21339	Q13183
Q21339	Q9UKG4
Q21339	Q9BZW2
Q21339	Q86YT5
Q21339	Q93655
Q21339	Q9VVT2
Q21339	Q9ES88
Q24050	Q24050
Q24050	Q99L85
Q3B8N5	Q3B8N5
Q3B8N5	Q92786
Q3B8N5	P48437
Q3B8N5	P34522
Q3E824	Q3E824
Q3K7B6	Q3K7B6
Q3K7B6	P62622
Q3K7B6	F4K0E8
Q3K7B6	A1KML3
Q3K7B6	P9WKG3
Q3V0B4	Q3V0B4
Q3V0B4	Q6ZU64
Q3V3N7	Q3V3N7
Q3V3N7	Q8NFJ9
Q45478	Q45478
Q45478	P42408
Q4G0S7	Q4G0S7
Q4JAZ9	Q4JAZ9
Q4JAZ9	P49166
Q4JAZ9	P05733
Q4JAZ9	P59289
Q4JAZ9	Q9VXX8
Q4JAZ9	P51402
Q4JAZ9	P61927
Q4JAZ9	P61928
Q4JAZ9	Q9D823
Q4JAZ9	Q9W1U6
Q4KM37	Q4KM37
Q4KM37	Q99NF3
Q4KM37	Q9BYV8
Q6P1K8	Q6P1K8
Q6P1K8	Q13888
Q6P1K8	O74995
Q6P1K8	Q9JIB4
Q6P1K8	A0JN27
Q6P1K8	Q04673
Q6P2S7	Q6P2S7
Q6P2S7	Q692V3
Q6P9N1	Q6P9N1
Q6P9N1	Q8C729
Q6P9N1	Q8IXS8
Q6ZVK1	Q6ZVK1
Q70YC5	Q70YC5
Q70YC5	Q5PQS2
Q70YC5	Q6NS60
Q70YC5	Q8BG89
Q70YC5	Q8TF61
Q75T13	Q75T13
Q75T13	Q3UUQ7
Q75T13	P43571
Q76JQ2	Q76JQ2
Q76JQ2	Q8NFG4
Q76JQ2	Q8QZS3
Q78IK2	Q78IK2
Q78IK2	Q96IX5
Q78IK2	Q9JJW3
Q7L0X2	Q7L0X2
Q7L0X2	Q8CDN1
Q7L0X2	Q5XI56
Q7L0X2	Q8ND61
Q7L0X2	D3Z6S9
Q7L0X2	Q5W0A0
Q7Z3Z2	Q7Z3Z2
Q83KK3	Q83KK3
Q83KK3	Q9BSH4
Q83KK3	O31509
Q83KK3	P67176
Q83KK3	P0A8A0
Q83KK3	Q8RAR7
Q83KK3	Q8K0Z7
Q86TU7	Q86TU7
Q86TU7	G3V6U9
Q86TU7	Q91WC0
Q86V21	Q86V21
Q86V21	Q21166
Q86V21	Q9D2R0
Q86V21	Q9JMI1
Q86X59	Q86X59
Q8BHN9	Q8BHN9
Q8BHN9	Q96F83
Q8BHN9	Q80WT5
Q8BHN9	Q80WT5
Q8X5C4	Q8X5C4
Q8Y680	Q8Y680
Q8Y680	Q4V399
Q8Y680	O34530
Q8Y9N9	Q8Y9N9
Q8Y9N9	O34687
Q8Y9N9	P0A7N4
Q8Y9N9	P0A7N5
Q8Y9N9	P0A7N8
Q8Y9N9	B0VTY5
Q8Y9N9	Q3JYL5
Q8Y9N9	A4FMJ9
Q92733	Q92733
Q92LK7	Q92LK7
Q92LK7	Q91VR2
Q92LK7	A1KI97
Q92LK7	Q01908
Q92LK7	P0ABA8
Q92LK7	P49377
Q92LK7	P36542
Q92LK7	Q9CER9
Q92LK7	P38077
Q92LK7	P35435
Q92LK7	Q9Z688
Q92LK7	Q01909
Q92LK7	Q8PGG6
Q92LK7	Q96250
Q94KE2	Q94KE2
Q96A09	Q96A09
Q96A09	B0BNK8
Q96AE7	Q96AE7
Q96AE7	E9PVB5
Q96BW5	Q96BW5
Q96BW5	Q60866
Q96WU9	Q96WU9
Q97U12	Q97U12
Q97ZF0	Q97ZF0
Q97ZF0	Q9C5V6
Q99LM9	Q99LM9
Q99LM9	Q96BN2
Q99MX7	Q99MX7
Q99MX7	Q9BXQ6
Q9LF97	Q9LF97
Q9LF97	Q9SJQ5
Q9LF97	O13965
Q9LF97	P0DH79
Q9LF97	Q0WLC7
Q9LF97	Q9FMV3
Q9N3F0	Q9N3F0
Q9N3F0	Q9H7B2
Q9N3F0	Q9UUG1
Q9N3F0	Q9VEB3
Q9N3F0	Q9JJ80
Q9N3F0	Q9LUG5
Q9N3F0	P36160
Q9NP62	Q9NP62
Q9NP62	P70348
Q9NP62	Q27403
Q9NP62	O09102
Q9NP62	O75603
Q9NUC0	Q9NUC0
Q9NWW7	Q9NWW7
Q9NXW9	Q9NXW9
Q9NYW3	Q9NYW3
Q9NYW3	Q7M718
Q9NYW3	Q7M723
Q9NYW3	Q7TQA9
Q9NYW3	Q9NYW1
Q9NYW3	Q9NYW5
Q9NYW3	Q9NYW7
Q9NYW3	P59532
Q9NYW3	P59533
Q9NYW3	P59534
Q9NYW3	P59542
Q9NYW3	Q9NYV7
Q9NYW3	P59535
Q9NYW3	Q9NYV8
Q9NYW3	P59536
Q9NYW3	Q9NYV9
Q9NYW3	P59537
Q9NYW3	Q9JKA3
Q9NYW3	Q9NYW0
Q9NYW3	P59538
Q9NYW3	Q9NYW2
Q9NYW3	P59540
Q9NYW3	P59541
Q9NYW3	Q9NYW6
Q9NYW3	P59544
Q9NYW3	P59551
Q9NYW3	Q9JKT2
Q9NYW3	Q9JKT3
Q9P2K1	Q9P2K1
Q9P2K1	Q8CFW7
Q9P7J2	Q9P7J2
Q9R1X4	Q9R1X4
Q9R1X4	Q9Z2Y1
Q9SUG7	Q9SUG7
Q9UG01	Q9UG01
Q9UG01	Q9JKU3
Q9UI30	Q9UI30
Q9UI30	P53738
Q9UI30	Q09723
Q9UKK6	Q9UKK6
Q9UKK6	Q9NPJ8
Q9UKK6	Q9QZV9
Q9ULZ2	Q9ULZ2
Q9ULZ2	Q9UGK3
Q9ULZ2	Q8R0L1
Q9ULZ2	Q9JM90
Q9UNN8	Q9UNN8
Q9UUI8	Q9UUI8
Q9UXA8	Q9UXA8
Q9UXA8	P14126
Q9UXA8	P17094
Q9UXA8	P39023
Q9UXA8	Q59LS1
Q9UXA8	Q92901
Q9UXA8	P9WH87
Q9UXA8	O16797
Q9UXA8	P60440
Q9UXA8	P60438
Q9UXA8	B0R656
Q9UXA8	P09001
Q9UXA8	P49404
Q9UXA8	P42920
Q9UXA8	P31334
Q9UXA8	E9PWZ3
Q9UXA8	P27659
Q9UXA8	P21531
Q9UXA8	P36584
Q9UXA8	P40372
Q9UXA8	P59671
Q9UXA8	Q9SKX4
Q9UXA8	Q04MN6
Q9UXA8	P22738
Q9UXA8	P35684
Q9UXA8	P50880
Q9VCP1	Q9VCP1
Q9VM60	Q9VM60
Q9VM60	B1H268
Q9VM60	Q9BTE3
Q9VM60	Q8R3C0
Q9VWI4	Q9VWI4
P38185	P38185
P38288	P38288
P39177	P39177
P39177	P37903
P39177	P0A4P8
P39705	P39705
P39705	O74500
P39781	P39781
P40049	P40049
P40091	P40091
P40458	P40458
P41073	P41073
P41913	P41913
P43351	P43351
P43351	P06778
P43351	P43352
P43351	P36592
P43351	P41768
P43557	P43557
P43606	P43606
P43891	P43891
P43891	A0A1D8PMB8
P43891	P31116
P43891	O23653
P43891	P00562
P43891	P74457
P43891	P61488
P43891	Q9LSA9
P43891	O31749
P43891	O94671
P43891	P49079
P43891	P49080
P43891	Q9S702
P43891	O60163
P43891	P9WPX3
P43891	O81852
P43891	Q9LYU8
P43891	P10869
P43891	Q9SA18
P43891	P9WHK5
P46664	P46664
P46664	Q6NSN5
P46664	A2XD35
P46664	A4Z6H0
P46664	A4Z6H1
P46664	Q9Y0Y2
P46664	Q10R17
P46664	P0A7D4
P46664	A5PJR4
P46664	O24396
P46664	P29726
P46664	P0CH96
P46664	Q96529
P46664	P80210
P46664	A9SCV9
P46664	P21900
P46664	P73290
P46664	Q8N142
P46664	O24578
P46664	P91134
P46664	Q04N48
P46664	P30520
P46664	P28650
P46664	Q02787
P47140	P47140
P47818	P47818
P49006	P49006
P49006	P16527
P49006	P30009
P49006	P28667
P49006	P26645
P49006	P12624
P49006	Q9EPH2
P49006	P29966
P49960	P49960
P50637	P50637
P50637	P30536
P52891	P52891
P53095	P53095
P53148	P53148
P53209	P53209
P53267	P53267
P53833	P53833
P53935	P53935
P53935	Q5A2K0
P53935	Q09863
P53935	A3LYI0
P53935	A5DLJ8
P53935	A7TR75
P53935	A4R2R1
Q02819	Q02819
Q02819	P80303
Q02819	P39931
Q02819	Q63083
Q02819	Q02818
Q02819	Q9JI85
Q02819	Q0P569
Q02819	P81117
Q02969	Q02969
Q03085	Q03085
Q03205	Q03205
Q03337	Q03337
Q03465	Q03465
Q03465	Q9Y815
Q03613	Q03613
Q03860	Q03860
Q04213	Q04213
Q04600	Q04600
Q04949	Q04949
Q04KU8	Q04KU8
Q07362	Q07362
Q07541	Q07541
Q08471	Q08471
Q09745	Q09745
Q09745	O14082
Q09MP3	Q09MP3
Q10573	Q10573
Q11082	Q11082
Q12324	Q12324
Q12324	Q5A2J7
Q12383	Q12383
Q14197	Q14197
Q15126	Q15126
Q15126	Q9D1G2
Q19131	Q19131
Q20757	Q20757
Q21930	Q21930
Q21930	O82204
Q21930	P46779
Q21930	P17702
Q21930	Q9VZS5
Q21930	P41105
Q21930	O14069
Q30KP6	Q30KP6
Q30KP6	Q30KQ8
Q30KP6	Q30KQ9
Q3B7T1	Q3B7T1
Q3B7T1	Q6GQV7
Q3TYG6	Q3TYG6
Q3TYG6	Q6ZUX3
Q3TYG6	Q9Y4F4
Q3TYG6	Q6A070
Q4J8G7	Q4J8G7
Q4JAP5	Q4JAP5
Q4JAP5	P62241
Q4JAP5	P62242
Q4JAP5	P62243
Q4JAP5	Q59T44
Q4JAP5	Q93VG5
Q4JAP5	P0CX40
Q4JAP5	P0CX39
Q4JAP5	Q08069
Q4JAP5	B0R639
Q4JAP5	Q9FIF3
Q4JAP5	O14049
Q4JAP5	Q9P7B2
Q4JAP5	P49199
Q4JAP5	P48156
Q53H54	Q53H54
Q5DTW7	Q5DTW7
Q5DTW7	Q9HCM1
Q5HJR8	Q5HJR8
Q5NBU8	Q5NBU8
Q5NBU8	O14545
Q5NBU8	Q3UDK1
Q5NBU8	Q6GPH4
Q5NBU8	Q99MM4
Q5T0Z8	Q5T0Z8
Q5T0Z8	Q91Z58
Q7RTX7	Q7RTX7
Q7TSH4	Q7TSH4
Q7TSH4	O43303
Q7Z4H9	Q7Z4H9
Q7Z4H9	B1ANY3
Q83PE8	Q83PE8
Q83PE8	P13024
Q83RC0	Q83RC0
Q83RC0	Q920P6
Q83RC0	P00813
Q83RC0	P03958
Q86TJ2	Q86TJ2
Q8BGS0	Q8BGS0
Q8BGS0	Q9BXY0
Q8BGS0	P10962
Q8BGS0	Q9UTE6
Q8BHL4	Q8BHL4
Q8BHL4	Q923Z0
Q8BHL4	Q8NFJ5
Q8BHL4	Q8K3J9
Q8BHL4	Q9NZH0
Q8BHL4	Q3KRC4
Q8BP56	Q8BP56
Q8BP56	Q32M88
Q8BQM4	Q8BQM4
Q8BQM4	Q7Z4Q2
Q8C0L8	Q8C0L8
Q8C0L8	Q9C9V9
Q8C963	Q8C963
Q8CBC4	Q8CBC4
Q8CBC4	Q6PJW8
Q8GP19	Q8GP19
Q8IYN6	Q8IYN6
Q93W28	Q93W28
Q96AA3	Q96AA3
Q96EI5	Q96EI5
Q96EI5	Q9BRU2
Q96EI5	Q9H3H9
Q96EI5	Q9CZY2
Q96EI5	Q5H9L2
Q96EI5	Q8CCT4
Q96EI5	Q8R0A5
Q96EI5	Q969E4
Q96EI5	Q921P9
Q96EI5	Q6IPX3
Q96EI5	Q9UHQ7
Q96EI5	Q9DD24
Q96EZ8	Q96EZ8
Q96L08	Q96L08
Q96LP6	Q96LP6
Q96M66	Q96M66
Q96NY7	Q96NY7
Q96NY7	Q811Q2
Q96NY7	O15247
Q96NY7	Q9NZA1
Q96NY7	Q6MG61
Q96NY7	Q9Z1Q5
Q96NY7	Q9FRL8
Q96NY7	Q9Z0W7
Q96NY7	Q9QYB1
Q96NY7	O95833
Q96NY7	O00299
Q96NY7	Q8BHB9
Q96NY7	Q9VY78
Q96NY7	Q9Y696
Q96PZ0	Q96PZ0
Q96PZ0	Q08647
Q96PZ0	Q9H0K6
Q96PZ0	O74343
Q96PZ0	Q8CE46
Q96PZ0	Q9VSK9
Q97I46	Q97I46
Q97I46	P0C469
Q97I46	P72866
Q97I46	Q92C24
Q97I46	P21771
Q97I46	P21473
Q97YD4	Q97YD4
Q99807	Q99807
Q99807	P41735
Q9BUA3	Q9BUA3
Q9BUA3	Q05AH6
Q9BUA3	C9JLR9
Q9BY12	Q9BY12
Q9CEH0	Q9CEH0
Q9CQQ7	Q9CQQ7
Q9CQQ7	P19511
Q9CQQ7	P24539
Q9CR22	Q9CR22
Q9CRB3	Q9CRB3
Q9CRB3	P02766
Q9CRB3	P02767
Q9CRB3	P07309
Q9CRB3	Q9LVM5
Q9D110	Q9D110
Q9D110	P49914
Q9D8B6	Q9D8B6
Q9D8B6	Q96ND0
Q9D8B6	Q96KR6
Q9SXC4	Q9SXC4
Q9SXC4	P58158
Q9SXC4	Q09363
Q9SXC4	O94766
Q9SXC4	Q9ZQC6
Q9SXC4	Q9P2W7
Q9SXC4	O35789
Q9SXC4	Q9NPZ5
Q9SXC4	P59270
Q9SXC4	Q9VLA1
Q9U2D9	Q9U2D9
Q9U2D9	P54840
Q9U2D9	Q9VFC8
Q9U2D9	P13834
Q9U2D9	O93869
Q9U2D9	A7MB78
Q9U2D9	P23337
Q9U2D9	Q8VCB3
Q9U2D9	P27472
Q9U2D9	P17625
Q9U2D9	Q9Z1E4
Q9U2D9	A2RRU1
Q9UGP5	Q9UGP5
Q9UGP5	P04053
Q9UGP5	Q9NP87
Q9UGP5	P09838
Q9UGP5	Q9QXE2
Q9UGP5	P06766
Q9UGP5	Q9FNY4
Q9UGP5	Q09693
Q9UGP5	P06746
Q9UGP5	Q9JIW4
Q9UL49	Q9UL49
Q9UX78	Q9UX78
Q9V818	Q9V818
Q9VIP8	Q9VIP8
Q9VKK1	Q9VKK1
Q9VPW1	Q9VPW1
Q9VTL1	Q9VTL1
Q9VTL1	Q5JVF3
Q9VXN0	Q9VXN0
Q9VXN0	Q4AE62
Q9W138	Q9W138
Q9W138	Q8BXK4
Q9W138	Q1RMZ1
Q9Y316	Q9Y316
Q9Y316	Q91VH6
Q9Y316	Q4QQR9
Q9Y316	P47085
Q9ZWA9	Q9ZWA9
Q9ZWA9	Q02897
Q9ZWA9	P14323
Q9ZWA9	Q96318
Q9ZWA9	P04405
Q9ZWA9	P04405
Q9ZWA9	P15455
Q9ZWA9	P11828
Q9ZWA9	P15456
Q9ZWA9	P04776
Q9ZWA9	P07728
O80568	O80568
O81641	O81641
O81641	Q9SWX9
O81641	O04373
O81641	P54969
O94439	O94439
O94606	O94606
P03886	P03886
P05151	P05151
P05151	P0C389
P05151	P56771
Q9M219	Q9M219
Q9MAU5	Q9MAU5
Q9NWW9	Q9NWW9
Q9NWW9	Q9UL19
Q9NWW9	Q9QZU4
Q9NWW9	Q9HDD0
Q9NWW9	P53816
Q9NWW9	Q8R3U1
Q9NWW9	Q9D650
Q9NWW9	Q96KN1
Q9NWW9	Q96KN4
Q9NWW9	Q9CPX5
Q9P3V0	Q9P3V0
Q9P3V0	O74420
Q9P3V0	O94409
Q9P3V0	O74486
Q9P6R3	Q9P6R3
Q9SAK2	Q9SAK2
Q9SAK2	Q38802
Q9SGQ6	Q9SGQ6
Q9SKT0	Q9SKT0
Q9SRQ3	Q9SRQ3
Q9SRQ3	Q8VCI5
Q9SRQ3	Q94EI3
Q9SRQ3	Q9QYU1
Q9SRQ3	P40855
Q9US08	Q9US08
Q9USQ1	Q9USQ1
Q9XI93	Q9XI93
Q9XI93	Q9ZQ80
Q9Y703	Q9Y703
Q9Y7Z7	Q9Y7Z7
Q9ZUX4	Q9ZUX4
O34445	O34445
O35783	O35783
O35783	Q15293
O35783	O35887
O35783	Q62703
O35783	Q96D15
O35783	O43852
O35783	Q8BP92
O35783	Q05186
O42668	O42668
O42668	P89105
O43059	O43059
O74535	O74535
O75575	O75575
O75575	P47076
O75575	O35427
O75711	O75711
O94519	O94519
O94915	O94915
O94915	Q9VT28
O94915	Q5TBA9
O94915	E9Q8I9
O95561	O95561
O95980	O95980
P00509	P00509
P00509	P46645
P00509	P46644
P00509	P17174
P00509	P05201
P00509	P05202
P00509	P46248
P00509	O42652
P00509	P00505
P00509	P00507
P00509	P37833
P00509	Q01802
P00509	P23542
P00509	P13221
P00509	P00503
P00509	P00506
P00509	P33097
P00689	P00689
P00689	P19961
P00689	P00687
P00689	P00688
P00689	P0DTE7
P00689	P0DTE8
P00689	P0DUB6
P00689	P04746
P03255	P03255
P04156	P04156
P04156	P04925
P04156	P13852
P05531	P05531
P05531	P70281
P05531	Q63520
P0A7F8	P0A7F8
P0A8J7	P0A8J7
P0A8J7	P0A8J4
P0A920	P0A920
P0A920	P0A917
P0A9J6	P0A9J6
P0A9J6	P40386
P0A9J6	Q06490
P0A9J6	O01824
P0A9J6	O46560
P0A9J6	O00764
P0A9J6	P9WG75
P0A9J6	P9WG74
P0A9J6	Q9USL6
P0A9J6	Q9LIQ4
P0A9J6	Q9SX54
P0A9J6	O82616
P0A9J6	Q9H477
P0A9J6	P23060
P0A9J6	P72965
P0A9J6	Q9SID0
P0A9J6	Q9M1B9
P0A9J6	P53727
P0A9J6	Q08975
P0A9J6	O94266
P0A9J6	Q9M394
P0A9J6	Q93Z01
P0A9J6	P39610
P0A9J6	P25332
P0A9J6	Q2QWK9
P0A9J6	Q08224
P0A9J6	Q9LNE3
P0A9J6	O35331
P0A9J6	Q9LNE4
P0A9J6	P36945
P0A9J6	Q8K183
P0A9J6	P41835
P0A9J6	Q9FLH8
P0A9J6	Q8R1Q9
P0AAS1	P0AAS1
P0ACL8	P0ACL8
P0ACL8	P0A8V6
P0ACL8	O31761
P0ADW5	P0ADW5
P0ADW5	P0ADW3
P0CG12	P0CG12
P0CG12	B2RYL1
P0CG12	P0CG14
P0CV86	P0CV86
P10124	P10124
P12787	P12787
P12787	P20674
P12787	P00427
P12945	P12945
P12945	Q9BXJ9
P12945	Q9DBB4
P12945	Q6N069
P12945	Q80UM3
P13981	P13981
P14724	P14724
P16965	P16965
P16965	Q06177
P17257	P17257
P17257	Q96KS9
P17257	Q9BTA0
P17257	Q6P1G6
P20438	P20438
P20438	P20437
P20668	P20668
Q04746	Q04746
Q04867	Q04867
Q04980	Q04980
Q04980	Q06738
Q05131	Q05131
Q06148	Q06148
Q06245	Q06245
Q06675	Q06675
Q06821	Q06821
Q07418	Q07418
Q07967	Q07967
Q08202	Q08202
Q08490	Q08490
Q08969	Q08969
Q09459	Q09459
Q09668	Q09668
Q09668	P47198
Q09668	P35268
Q09668	Q9D7S7
Q09668	Q6P5R6
Q09668	Q9M9W1
Q09668	P05749
Q09668	Q9FE58
Q09668	P67984
Q09668	P67985
Q09668	P52819
Q09668	A0A1D8PM41
Q09668	P50887
Q09668	P56628
Q09871	Q09871
Q10109	Q10109
Q10412	Q10412
Q10589	Q10589
Q12044	Q12044
Q12104	Q12104
Q12500	Q12500
Q12743	Q12743
Q13503	Q13503
Q13503	Q9CQ39
Q13956	Q13956
Q13956	P61249
Q13956	P18545
Q13956	P09174
Q14146	Q14146
Q15051	Q15051
Q15051	Q8BP00
Q16739	Q16739
Q19970	Q19970
Q24337	Q24337
Q24337	G2TRN4
Q24337	P84090
Q24337	P84089
Q2NL67	Q2NL67
Q2NL67	Q8N3A8
Q3E7Z9	Q3E7Z9
Q3TUL7	Q3TUL7
Q3TUL7	Q5H9S7
Q3U5Q7	Q3U5Q7
Q3U5Q7	Q5EBM0
Q3UHB8	Q3UHB8
Q3UHB8	Q9NQR7
Q45069	Q45069
Q4J9H1	Q4J9H1
Q4J9H1	Q97Z43
Q4JAZ7	Q4JAZ7
Q4JAZ7	O23255
Q4JAZ7	P50250
Q4JAZ7	A1KNQ0
Q4JAZ7	P9WGV2
Q4JAZ7	P9WGV3
Q4JAZ7	P10819
Q4JAZ7	O13639
Q4JAZ7	Q8PP84
Q4JAZ7	P10760
Q4JAZ7	P27604
Q4JAZ7	Q9VZX9
Q4JAZ7	O43865
Q4JAZ7	Q80SW1
Q4JAZ7	P39954
Q4JAZ7	P23526
Q4JAZ7	Q68FL4
Q4JAZ7	Q96HN2
Q4JAZ7	P50247
Q4JAZ7	Q9SWF5
Q4JAZ7	P83783
Q4JAZ7	B5DFN2
Q4JAZ7	Q9LK36
Q505I4	Q505I4
Q505I4	Q9CRC3
Q53AQ4	Q53AQ4
Q53AQ4	Q9JMG3
Q53AQ4	Q3V209
Q53AQ4	Q71RG4
Q53AQ4	Q9BVT8
Q53AQ4	Q4FZV7
Q53HI1	Q53HI1
Q53HI1	O55227
Q53HI1	P36125
Q53HI1	Q10045
Q53HI1	Q9VHN5
Q5DU05	Q5DU05
Q5DU05	Q9UPV0
Q5HFH5	Q5HFH5
Q5HFH5	P66503
Q5HFH5	P9WH41
