id,psp_length,pdb_structure_length,length_matches
P28867,674,674,True
P28906,385,385,True
P28907,300,300,True
P28908,595,595,True
P29016,333,333,True
P29033,226,226,True
P29034,98,98,True
P29066,418,418,True
P29067,410,410,True
P29074,926,926,True
P29083,439,439,True
P29084,291,291,True
P29089,359,359,True
P29101,422,422,True
P29120,753,753,True
P29122,969,969,True
P29144,1249,1249,True
P29147,343,343,True
P29172,448,448,True
P29218,277,277,True
P29274,412,412,True
P29279,349,349,True
P29294,1147,1147,True
P29315,456,456,True
P29317,976,976,True
P29319,983,983,True
P29320,983,983,True
P29322,1005,1005,True
P29323,1055,1055,True
P29341,636,636,True
P29348,354,354,True
P29350,595,595,True
P29351,595,595,True
P29352,802,802,True
P29353,583,583,True
P29361,245,245,True
P29371,465,465,True
P29372,298,298,True
P29373,138,138,True
P29374,1257,1257,True
P29375,1690,1690,True
P29376,864,864,True
P29377,79,79,True
P29387,340,340,True
P29391,183,183,True
P29400,1685,1685,True
P29401,623,623,True
P29411,227,227,True
P29416,528,528,True
P29419,71,71,True
P29452,402,402,True
P29459,219,219,True
P29460,328,328,True
P29466,404,404,True
P29473,1205,1205,True
P29474,1203,1203,True
P29475,1434,1434,True
P29476,1429,1429,True
P29477,1144,1144,True
P29508,390,390,True
P29533,739,739,True
P29536,600,600,True
P29558,406,406,True
P29590,882,882,True
P29594,452,452,True
P29595,81,81,True
P29597,1187,1187,True
P29621,417,417,True
P29622,427,427,True
P29678,393,393,True
P29692,281,281,True
P29699,345,345,True
P29728,719,719,True
P29754,359,359,True
P29755,359,359,True
P29758,439,439,True
P29762,137,137,True
P29788,478,478,True
P29803,388,388,True
P29804,389,389,True
P29812,517,517,True
P29965,261,261,True
P29966,332,332,True
P29972,269,269,True
P29973,686,690,False
P29974,684,684,True
P29975,269,269,True
P29992,359,359,True
P30009,309,309,True
P30038,563,563,True
P30040,261,261,True
P30041,224,224,True
P30043,206,206,True
P30044,214,214,True
P30046,118,118,True
P30047,84,84,True
P30048,256,256,True
P30049,168,168,True
P30050,165,165,True
P30051,426,426,True
P30082,485,485,True
P30083,459,459,True
P30084,290,290,True
P30085,196,196,True
P30086,187,187,True
P30101,505,505,True
P30115,221,221,True
P30153,589,589,True
P30154,601,601,True
P30191,453,453,True
P30203,668,668,True
P30204,458,458,True
P30205,1436,1436,True
P30260,824,824,True
P30273,86,86,True
P30275,418,418,True
P30276,398,398,True
P30279,289,289,True
P30280,289,289,True
P30281,292,292,True
P30282,292,292,True
P30285,303,303,True
P30291,646,646,True
P30301,263,263,True
P30304,524,524,True
P30305,580,580,True
P30306,576,576,True
P30307,473,473,True
P30309,550,550,True
P30337,334,334,True
P30405,207,207,True
P30411,391,391,True
P30414,1462,1462,True
P30415,1453,1453,True
P30416,458,458,True
P30419,496,496,True
P30511,346,346,True
P30518,371,371,True
P30519,316,316,True
P30520,456,456,True
P30530,894,894,True
P30531,599,599,True
P30532,468,468,True
P30533,357,357,True
P30545,453,453,True
P30549,384,384,True
P30550,384,384,True
P30551,444,444,True
P30553,452,452,True
P30554,324,324,True
P30556,359,359,True
P30557,365,365,True
P30558,430,430,True
P30559,389,389,True
P30561,848,848,True
P30566,484,484,True
P30613,574,574,True
P30622,1438,1438,True
P30626,198,198,True
P30658,519,519,True
P30677,355,355,True
P30678,374,374,True
P30679,374,374,True
P30680,369,369,True
P30681,210,210,True
P30711,240,240,True
P30713,244,244,True
P30740,379,379,True
P30793,250,250,True
P30825,629,629,True
P30835,780,780,True
P30837,517,517,True
P30838,453,453,True
P30872,391,391,True
P30873,391,391,True
P30874,369,369,True
P30875,369,369,True
P30876,1174,1174,True
P30904,115,115,True
P30926,498,498,True
P30933,122,122,True
P30935,428,428,True
P30936,428,428,True
P30939,366,366,True
P30953,314,314,True
P30954,320,320,True
P30987,341,341,True
P30988,474,474,True
P30989,418,418,True
P30990,170,170,True
P30993,351,351,True
P30999,938,938,True
P31000,466,466,True
P31001,469,469,True
P31016,724,724,True
P31025,176,176,True
P31040,664,664,True
P31041,218,218,True
P31044,187,187,True
P31146,461,461,True
P31150,447,447,True
P31151,101,101,True
P31152,587,587,True
P31153,395,395,True
P31210,326,326,True
P31213,254,254,True
P31230,310,310,True
P31232,201,201,True
P31240,241,241,True
P31249,432,432,True
P31254,1058,1058,True
P31260,410,410,True
P31266,526,526,True
P31268,230,230,True
P31269,272,272,True
P31270,313,313,True
P31271,388,388,True
P31273,242,242,True
P31274,260,260,True
P31275,282,282,True
P31276,330,330,True
P31277,338,338,True
P31310,416,416,True
P31314,330,330,True
P31315,261,261,True
P31321,381,381,True
P31323,418,418,True
P31324,416,416,True
P31327,1500,1500,True
P31350,389,389,True
P31360,445,445,True
P31361,497,497,True
P31362,431,431,True
P31371,208,208,True
P31388,436,436,True
P31391,388,388,True
P31392,395,395,True
P31395,148,148,True
P31399,161,161,True
P31415,396,396,True
P31421,872,872,True
P31422,879,879,True
P31423,912,912,True
P31424,1203,1203,True
P31430,410,410,True
P31431,198,198,True
P31483,386,386,True
P31512,558,558,True
P31513,532,532,True
P31596,573,573,True
P31629,2446,2446,True
P31639,672,672,True
P31641,620,620,True
P31643,621,621,True
P31644,462,462,True
P31645,630,630,True
P31647,627,627,True
P31648,599,599,True
P31649,602,602,True
P31650,627,627,True
P31662,727,727,True
P31689,397,397,True
P31695,1964,1964,True
P31725,113,113,True
P31749,480,480,True
P31750,480,480,True
P31751,481,481,True
P31785,369,369,True
P31786,87,87,True
P31809,521,521,True
P31930,480,480,True
P31937,336,336,True
P31938,393,393,True
P31939,592,592,True
P31941,199,199,True
P31942,346,346,True
P31943,449,449,True
P31944,242,242,True
P31946,246,246,True
P31947,248,248,True
P31948,543,543,True
P31949,105,105,True
P31977,586,586,True
P31994,310,310,True
P31995,323,323,True
P31996,326,326,True
P31997,349,349,True
P32004,1257,1257,True
P32019,993,993,True
P32020,547,547,True
P32037,493,493,True
P32067,415,415,True
P32082,423,423,True
P32114,414,414,True
P32119,198,198,True
P32121,409,409,True
P32182,458,458,True
P32198,773,773,True
P32211,479,479,True
P32215,523,523,True
P32232,561,561,True
P32238,428,428,True
P32239,447,447,True
P32240,513,513,True
P32241,457,457,True
P32242,354,354,True
P32243,289,289,True
P32245,332,332,True
P32246,355,355,True
P32247,399,399,True
P32248,378,378,True
P32249,361,361,True
P32261,465,465,True
P32297,505,505,True
P32298,578,578,True
P32299,392,392,True
P32300,372,372,True
P32301,463,463,True
P32302,372,372,True
P32304,448,448,True
P32314,431,431,True
P32320,146,146,True
P32321,178,178,True
P32322,319,319,True
P32418,973,973,True
P32443,303,303,True
P32455,592,592,True
P32456,591,591,True
P32507,530,530,True
P32519,619,619,True
P32551,452,452,True
P32736,345,345,True
P32738,640,640,True
P32745,418,418,True
P32754,393,393,True
P32755,393,393,True
P32780,548,548,True
P32848,110,110,True
P32851,288,288,True
P32856,288,288,True
P32883,189,189,True
P32921,481,481,True
P32926,999,999,True
P32927,897,897,True
P32929,405,405,True
P32942,547,547,True
P32969,192,192,True
P32970,193,193,True
P32971,234,234,True
P33032,325,325,True
P33048,222,222,True
P33076,1130,1130,True
P33121,698,698,True
P33124,697,697,True
P33146,784,784,True
P33151,784,784,True
P33173,1695,1695,True
P33174,1231,1231,True
P33175,1027,1027,True
P33176,963,963,True
P33215,660,660,True
P33240,577,577,True
P33241,339,339,True
P33242,462,462,True
P33260,490,490,True
P33261,490,490,True
P33267,491,491,True
P33316,252,252,True
P33402,732,732,True
P33527,1531,1531,True
P33533,372,372,True
P33534,380,380,True
P33535,398,398,True
P33552,79,79,True
P33568,920,920,True
P33587,460,460,True
P33609,1465,1465,True
P33610,505,505,True
P33611,600,600,True
P33622,99,99,True
P33671,442,442,True
P33681,288,288,True
P33724,178,178,True
P33763,92,92,True
P33766,364,364,True
P33778,125,126,False
P33896,590,590,True
P33897,745,745,True
P33908,653,653,True
P33981,857,857,True
P33991,863,863,True
P33992,734,734,True
P33993,719,719,True
P34022,203,203,True
P34056,437,437,True
P34058,724,724,True
P34059,522,522,True
P34064,241,241,True
P34067,263,263,True
P34080,271,271,True
P34130,210,210,True
P34152,1052,1052,True
P34158,1476,1476,True
P34741,201,201,True
P34810,354,354,True
P34820,402,402,True
P34826,225,225,True
P34884,115,115,True
P34896,483,483,True
P34897,504,504,True
P34900,201,201,True
P34901,202,202,True
P34902,369,369,True
P34903,492,492,True
P34908,807,807,True
P34910,448,448,True
P34913,555,555,True
P34914,554,554,True
P34925,607,607,True
P34927,284,284,True
P34931,641,641,True
P34932,840,840,True
P34942,343,343,True
P34947,590,590,True
P34949,423,423,True
P34960,473,473,True
P34968,459,459,True
P34969,479,479,True
P34971,466,466,True
P34972,360,360,True
P34975,380,380,True
P34981,398,398,True
P34982,312,312,True
P34984,310,310,True
P34985,313,313,True
P34998,444,444,True
P35000,437,437,True
P35030,304,304,True
P35052,558,558,True
P35080,140,140,True
P35123,962,962,True
P35125,1406,1406,True
P35173,103,103,True
P35175,97,97,True
P35212,333,333,True
P35213,246,246,True
P35218,305,305,True
P35219,290,290,True
P35221,906,906,True
P35222,781,781,True
P35226,326,326,True
P35227,344,344,True
P35228,1153,1153,True
P35232,272,272,True
P35234,369,369,True
P35235,593,593,True
P35236,360,360,True
P35237,376,376,True
P35240,595,595,True
P35241,583,583,True
P35243,200,200,True
P35244,121,121,True
P35247,375,375,True
P35248,374,374,True
P35249,363,363,True
P35250,354,354,True
P35251,1148,1148,True
P35268,128,128,True
P35269,517,517,True
P35270,261,261,True
P35276,219,219,True
P35278,216,216,True
P35279,208,208,True
P35280,207,207,True
P35281,200,200,True
P35283,243,243,True
P35284,243,243,True
P35285,194,194,True
P35288,237,237,True
P35289,212,212,True
P35290,203,203,True
P35292,214,214,True
P35293,206,206,True
P35294,217,217,True
P35318,185,185,True
P35321,89,89,True
P35325,72,72,True
P35326,72,72,True
P35329,868,862,False
P35330,277,277,True
P35343,359,359,True
P35346,364,364,True
P35347,415,415,True
P35348,466,466,True
P35351,363,363,True
P35353,415,415,True
P35354,604,604,True
P35355,604,604,True
P35363,471,471,True
P35367,487,487,True
P35368,520,520,True
P35370,367,367,True
P35372,400,400,True
P35374,363,363,True
P35375,405,405,True
P35383,373,373,True
P35385,169,169,True
P35398,523,523,True
P35400,915,915,True
P35408,488,488,True
P35414,380,380,True
P35419,914,914,True
P35426,303,303,True
P35428,282,282,True
P35436,1464,1464,True
P35438,938,938,True
P35439,938,938,True
P35441,1170,1170,True
P35442,1172,1172,True
P35443,961,961,True
P35452,270,270,True
P35453,343,343,True
P35459,127,127,True
P35461,134,134,True
P35462,400,400,True
P35465,544,544,True
P35475,653,653,True
P35486,390,390,True
P35487,391,391,True
P35492,657,657,True
P35498,2009,2009,True
P35499,1836,1836,True
P35503,534,534,True
P35504,534,534,True
P35505,419,419,True
P35520,551,551,True
P35521,235,235,True
P35523,988,988,True
P35524,994,994,True
P35525,907,907,True
P35527,623,623,True
P35542,130,130,True
P35546,1115,1115,True
P35548,267,267,True
P35550,327,327,True
P35557,465,465,True
P35558,622,622,True
P35559,1019,1019,True
P35560,391,391,True
P35561,428,428,True
P35564,591,591,True
P35565,591,591,True
P35568,1242,1242,True
P35569,1233,1233,True
P35570,1235,1235,True
P35571,727,727,True
P35573,1532,1532,True
P35575,357,357,True
P35579,1960,1960,True
P35580,1976,1976,True
P35582,468,468,True
P35583,459,459,True
P35584,353,353,True
P35585,423,423,True
P35590,1138,1138,True
P35601,1131,1131,True
P35606,906,906,True
P35609,894,894,True
P35610,550,550,True
P35611,737,737,True
P35612,726,726,True
P35613,385,385,True
P35625,211,211,True
P35626,688,688,True
P35637,526,526,True
P35638,169,169,True
P35639,168,168,True
P35658,2090,2090,True
P35659,375,375,True
P35663,651,651,True
P35670,1465,1465,True
P35680,557,557,True
P35689,1170,1170,True
P35700,199,199,True
P35710,763,763,True
P35711,763,763,True
P35712,828,828,True
P35713,384,384,True
P35716,441,441,True
P35722,78,78,True
P35739,799,799,True
P35745,97,97,True
P35749,1972,1972,True
P35754,106,106,True
P35761,856,856,True
P35762,236,236,True
P35789,620,620,True
P35790,457,457,True
P35802,278,278,True
P35803,328,328,True
P35813,382,382,True
P35821,432,432,True
P35822,1457,1457,True
P35831,775,775,True
P35858,605,605,True
P35869,848,848,True
P35900,424,424,True
P35908,639,639,True
P35913,854,854,True
P35914,325,325,True
P35916,1363,1363,True
P35917,1363,1363,True
P35918,1345,1345,True
P35922,614,614,True
P35951,862,862,True
P35952,879,879,True
P35968,1356,1356,True
P35969,1333,1333,True
P35979,165,165,True
P35980,188,188,True
P35991,659,659,True
P35998,433,433,True
P36021,539,539,True
P36201,208,208,True
P36202,330,330,True
P36222,383,383,True
P36225,1072,1072,True
P36268,569,569,True
P36269,586,586,True
P36370,725,725,True
P36371,702,702,True
P36373,261,261,True
P36375,259,259,True
P36381,400,400,True
P36382,358,358,True
P36383,396,396,True
P36402,384,384,True
P36404,184,184,True
P36405,182,182,True
P36406,574,574,True
P36423,533,533,True
P36506,400,400,True
P36507,400,400,True
P36508,570,570,True
P36536,198,198,True
P36537,528,528,True
P36542,298,298,True
P36543,226,226,True
P36544,502,502,True
P36551,454,454,True
P36552,443,443,True
P36578,427,427,True
P36639,156,197,False
P36776,959,959,True
P36871,562,562,True
P36873,323,323,True
P36877,443,443,True
P36887,351,351,True
P36888,993,993,True
P36894,532,532,True
P36895,532,532,True
P36896,505,505,True
P36897,503,503,True
P36915,607,607,True
P36916,607,607,True
P36941,435,435,True
P36952,375,375,True
P36953,608,608,True
P36954,125,125,True
P36955,418,418,True
P36956,1147,1147,True
P36957,453,453,True
P36959,345,345,True
P36972,180,180,True
P36980,270,270,True
P36993,390,390,True
P37023,503,503,True
P37040,678,678,True
P37058,310,310,True
P37059,387,387,True
P37088,669,669,True
P37089,698,698,True
P37090,638,638,True
P37091,650,650,True
P37108,136,136,True
P37136,614,614,True
P37173,567,567,True
P37198,522,522,True
P37199,1390,1390,True
P37217,199,199,True
P37230,468,468,True
P37231,505,505,True
P37235,193,193,True
P37238,505,505,True
P37268,417,417,True
P37275,1124,1124,True
P37285,560,560,True
P37287,484,484,True
P37288,418,418,True
P37377,140,140,True
P37397,330,330,True
P37727,650,650,True
P37802,199,199,True
P37804,201,201,True
P37805,199,199,True
P37837,337,337,True
P37840,140,140,True
P37889,1221,1221,True
P37913,916,916,True
P37996,182,182,True
P38117,255,255,True
P38159,391,391,True
P38398,1863,1863,True
P38405,381,381,True
P38432,576,576,True
P38435,758,758,True
P38438,567,567,True
P38484,337,337,True
P38486,296,296,True
P38532,525,525,True
P38552,324,324,True
P38567,509,509,True
P38570,1179,1179,True
P38571,399,399,True
P38606,617,617,True
P38646,679,679,True
P38647,679,679,True
P38649,332,332,True
P38656,415,415,True
P38918,327,327,True
P38919,411,411,True
P38935,993,993,True
P38936,164,164,True
P38983,295,295,True
P39019,145,145,True
P39020,303,303,True
P39023,403,403,True
P39037,232,232,True
P39038,913,913,True
P39039,239,239,True
P39052,870,870,True
P39053,867,867,True
P39054,870,870,True
P39059,1388,1388,True
P39060,1754,1754,True
P39069,194,194,True
P39086,918,918,True
P39087,908,908,True
P39098,641,641,True
P39210,176,176,True
P39428,409,409,True
P39429,501,501,True
P39447,1745,1745,True
P39655,663,663,True
P39656,456,456,True
P39687,249,249,True
P39688,537,537,True
P39689,159,159,True
P39748,380,380,True
P39749,378,378,True
P39880,1505,1505,True
P39900,470,470,True
P39905,211,211,True
P39951,297,297,True
P40112,205,205,True
P40121,348,348,True
P40123,477,477,True
P40124,474,474,True
P40142,623,623,True
P40145,1251,1251,True
P40146,1248,1248,True
P40189,918,918,True
P40190,918,918,True
P40197,560,560,True
P40198,252,252,True
P40199,344,344,True
P40200,585,585,True
P40201,1711,1711,True
P40222,546,546,True
P40223,837,837,True
P40224,93,93,True
P40225,353,353,True
P40227,531,531,True
P40237,266,266,True
P40238,635,635,True
P40259,229,229,True
P40261,264,264,True
P40305,122,122,True
P40306,273,273,True
P40313,264,264,True
P40329,660,660,True
P40336,327,327,True
P40337,213,213,True
P40338,181,181,True
P40394,386,386,True
P40424,430,430,True
P40425,430,430,True
P40426,434,434,True
P40429,203,203,True
P40615,509,509,True
P40616,181,181,True
P40617,200,200,True
P40630,243,243,True
P40645,827,827,True
P40692,756,756,True
P40694,993,993,True
P40748,588,588,True
P40749,425,425,True
P40763,770,770,True
P40764,332,332,True
P40818,1118,1118,True
P40855,299,299,True
P40879,764,764,True
P40925,334,334,True
P40926,338,338,True
P40933,162,162,True
P40935,295,295,True
P40937,340,340,True
P40938,356,356,True
P40939,763,763,True
P40967,661,661,True
P41002,786,786,True
P41035,333,333,True
P41091,472,472,True
P41105,137,137,True
P41123,211,211,True
P41133,119,119,True
P41134,155,155,True
P41136,134,134,True
P41137,134,134,True
P41143,372,372,True
P41145,380,380,True
P41146,370,370,True
P41149,325,325,True
P41155,306,306,True
P41156,441,441,True
P41158,430,430,True
P41159,167,167,True
P41161,510,510,True
P41162,512,512,True
P41164,477,477,True
P41180,1078,1078,True
P41181,271,271,True
P41182,706,706,True
P41183,707,707,True
P41208,172,172,True
P41212,452,452,True
P41214,584,584,True
P41216,699,699,True
P41217,278,278,True
P41218,407,407,True
P41219,470,470,True
P41220,211,211,True
P41221,380,380,True
P41222,190,190,True
P41223,144,144,True
P41225,446,446,True
P41226,1012,1012,True
P41227,235,235,True
P41229,1560,1560,True
