Q9HBQ8	Q9HBQ8
Q8WZ60	Q6TFL4
Q8WZ60	Q56A24
Q8WZ60	Q6GQU2
Q8WZ60	Q8NBE8
Q96BD8	Q96BD8
Q96BD8	B0BN28
Q96BD8	Q9CPV1
Q9UBX1	Q9UBX1
Q9UBX1	Q499S6
Q9UBX1	Q9R013
Q9UBX1	O35186
Q9UBX1	P55097
Q9UBX1	P43235
Q9UBX1	O46427
Q9UBX1	P00786
Q9UBX1	P09668
Q9UBX1	P49935
Q9UBX1	Q9QZE3
Q9UBX1	Q91ZF4
Q9UBX1	Q63088
Q9UBX1	Q9JI81
Q9UBX1	Q812B6
Q9UBX1	Q9JL96
Q9UBX1	Q9R014
Q9UBX1	O60911
Q9UBX1	P06797
Q9UBX1	P07154
Q9UBX1	Q3ULP7
Q9UBX1	Q812B4
Q9UBX1	Q91ZF2
Q9UBX1	D3ZZ07
Q9UBX1	Q9JIA9
Q9UBX1	P56202
Q9UBX1	Q561Q9
Q9UBX1	P56203
Q9R123	Q9R123
Q9R123	Q93015
Q9R123	Q3KR83
Q9R123	Q93015-2
Q570Z6	Q570Z6
Q570Z6	Q6BDS2
Q570Z6	XP_002725890
Q570Z6	NP_001102223
Q570Z6	A0JNW5
Q570Z6	A2RSJ4
Q9BVG9	Q9BVG9
Q9BVG9	B2GV22
Q9BVG9	Q9Z1X2
Q9BVG9	Q5PQL5
Q9BVG9	Q99LH2
Q9BVG9	P48651
Q6R2W3	Q6R2W3
Q6R2W3	D3ZTR5
Q6R2W3	Q9D1L0
Q6R2W3	Q5BJB3
Q6R2W3	Q8K3S8
Q6R2W3	Q8CEW7
Q6R2W3	B2RPU8
Q6R2W3	Q96N95
Q6R2W3	Q6ZNG9
Q6R2W3	P0CF97
Q6R2W3	Q8TCP9
Q6R2W3	Q49AG3
Q6R2W3	Q8IZ13
Q8BIL5	Q8BIL5
Q8BIL5	Q9UJC3
Q8BIL5	D3ZB48
Q8BIL5	Q86VS8
Q8BIL5	NP_001129570
Q8BIL5	Q8BUK6
Q8BIL5	Q96ED9
Q8BIL5	Q4FZR1
Q8BIL5	Q7TMK6
Q8BIL5	Q96ED9-2
Q8BKE9	Q8BKE9
Q8BKE9	Q96LB3-2
Q8BKE9	Q96LB3
Q8BKE9	Q5XIR2
O60268	O60268
O60268	Q8R0A7
O60268	D4A3C2
Q8TAD8	Q8TAD8
Q8TAD8	Q8BIZ6
Q8TAD8	Q5M9G6
Q13683	Q13683
Q13683	Q13683-3
Q13683	Q13683-7
Q13683	Q61738
Q13683	Q63258
Q13683	P23229
Q13683	Q61739-2
Q13683	P23229-2
Q13683	P23229-6
Q13683	Q924W2
Q13683	Q61739
Q13683	P26006-1
Q13683	P26006
Q13683	Q62470
Q13683	NP_001101762
O60279	O60279
O60279	D3ZSC1
O60279	G3UW60
Q9NZP6	Q9NZP6
Q9NZP6	A8MUI8
Q9NZP6	A6NL46
Q9NZP6	A8MV72
Q9NZP6	A8MX80
Q9NZP6	Q8N9G6
Q5VW36	Q5VW36
Q5VW36	XP_233144
Q5VW36	A2AKG8
Q969I3-2	Q969I3-2
Q969I3-2	Q969I3
Q969I3-2	A0A0U1RQE8
Q969I3-2	Q8WU03
Q969I3-2	B1H250
Q969I3-2	Q5FW57
Q969I3-2	Q5PQT3
Q969I3-2	Q6IB77
Q969I3-2	Q9DCY0
Q969I3-2	Q91XE0
Q969I3-2	Q9Z2Y0
Q969I3-2	D3ZHY4
Q969I3-2	E9Q5L8
Q969I3-2	Q5SZD4
Q9CR92	Q9CR92
Q9CR92	Q2M329
Q9CR92	D3Z9F2
Q8IYW5	Q8IYW5
Q8IYW5	Q80XJ2
Q8IYW5	B2RYR0
Q9BXY0	Q9BXY0
Q9BXY0	Q8BGS0
Q9BXY0	Q8BGS0-2
Q9BXY0	Q5EB56
Q86VZ6	Q86VZ6
Q86VZ6	Q86VZ6-2
Q86VZ6	Q80ZQ5
Q07837	Q07837
Q07837	Q91WV7
Q07837	Q64319
Q9EQH3	Q9EQH3
Q9EQH3	Q96QK1
Q9EQH3	NP_001099188
O95267	O95267
O95267	Q9R1K8
O95267	Q9Z1S3
O95267	Q8R5I4
O95267	Q8TDF6-2
O95267	Q8BTM9
O95267	Q8TDF6
O95267	Q7LDG7-2
O95267	Q7LDG7
O95267	P0C643
O95267	Q9QUG9
O95267	Q5ZID9
O95267	Q8IV61-2
O95267	Q6NZH9
O95267	NP_001101479
O95267	Q8IV61
Q53T94	Q53T94
Q53T94	D3ZYB7
Q53T94	P97358
O55196	O55196
O55196	Q9NRM1
Q8R349	Q8R349
Q8R349	Q13042
Q8R349	Q4V884
O35598	O35598
O35598	O14672
O35598	Q10743
Q8TBM7	Q8TBM7
Q8TBM7	P0DN89
Q8TBM7	Q5U220
Q96HA1	Q96HA1
Q96HA1	A8CG34
Q96HA1	Q96HA1-2
Q96HA1	A6NF01
Q96HA1	Q8K3Z9
Q96HA1	P52591
Q96HA1	Q96KW2
Q96HA1	Q5SW25
Q96HA1	NP_001156402
Q96HA1	NP_001157638
Q91ZR3	Q91ZR3
Q91ZR3	Q9NS37
Q8K0W3	Q8K0W3
Q8K0W3	Q9H0X6
Q9D5B4	Q9D5B4
P39019	P39019
P39019	Q9CZX8
P39019	P17074
Q8R1L8	Q8R1L8
Q8R1L8	Q6UXH0
Q9DAQ5	Q9DAQ5
Q9DAQ5	A8MV24
A0A0A0MT78	A0A0A0MT78
P21643	P21643
P21643	P48776
P21643	P48775
P13264	P13264
P13264	O94925
P13264	P28492
P13264	D3Z7P3
P13264	Q9UI32
P13264	D3Z7P3-2
P13264	Q571F8
P13264	O94925-3
P48998	P48998
P48998	P48997
D3ZYT3	D3ZYT3
D3ZYT3	Q80U59
D3ZYT3	Q92628
D3Z8P8	D3Z8P8
D3Z8P8	Q3UZW7
D3Z8P8	P0C5J1
D3Z8P8	Q96G04
D3Z8P8	Q8N7N1
D3Z8P8	Q9NVL1
D3Z8P8	Q9NVL1-3
Q64568	Q64568
Q64568	Q9R0K7
Q64568	Q01814
Q64568	Q0VF54
Q64568	Q16720-2
Q64568	Q16720
Q64568	Q16720-5
Q64568	P11506-6
Q64568	Q01814-2
Q64568	Q0VF55
Q64568	P11506
Q64568	Q64542
Q64568	P11505
Q64568	G5E829
Q64568	P20020
Q64568	D3ZAE5
Q64568	P20020-1
Q64568	Q6Q477
Q64568	E9Q828
Q64568	P23634
Q64568	P23634-6
Q64568	Q64542-2
Q64568	P23634-2
Q64568	P54707-2
Q64568	P05023
Q64568	Q64436
Q64568	Q9Z1W8
Q64568	P54707
Q64568	P05023-4
Q64568	P13637-3
Q64568	P20648
Q64568	P54708
Q64568	P05023-3
Q64568	Q6PIC6
Q64568	P09626
Q64568	P06687
Q64568	P13637
Q64568	P19156
Q64568	Q8VDN2
Q64568	P06685
Q64568	P05023-2
Q64568	Q9WV27
Q64568	Q6PIE5
Q64568	P50993
Q64568	Q13733
Q64568	Q64541
Q64568	P06686
Q64568	D2WKD8
H7C350	H7C350
P84996	P84996
P11245	P11245
P11245	P50296
P11245	Q80SX3
P11245	P50295
P11245	P18440
P11245	P50298
P11245	P50294
P11245	P50297
Q9D009	Q9D009
Q9D009	A6NK58
D4A9V0	D4A9V0
D4A9V0	Q9NUV7
D4A9V0	Q8BG54
D4A9V0	O15270
D4A9V0	Q3B7D2
D4A9V0	P97363
D4A9V0	O15269
D4A9V0	O35704
D4A9V0	O15269-2
D4A9V0	D4A2H2
Q9H6U6-8	Q9H6U6-8
Q9H6U6-8	Q8CCN5
Q9H6U6-8	Q9H6U6
Q9H6U6-8	NP_001166901
Q9H6U6-8	Q9H6U6-7
Q9H6U6-8	Q9H6U6-2
Q9H6U6-8	Q9H6U6-3
P62890	P62890
P62890	P62888
P62890	P62889
Q5EG05	Q5EG05
Q5EG05	Q5XLA6
Q5EG05	P57730
D3ZH46	D3ZH46
D3ZH46	Q6ZPR6
D3ZH46	Q9P2D0
M0RBQ6	M0RBQ6
M0RBQ6	V9GXK1
M0RBQ6	H3BRN8
XP_017443045	XP_017443045
XP_017443045	A0A1D5RMD1
XP_017443045	Q9H0B3-4
XP_017443045	Q9H0B3
O00214-2	O00214-2
O00214-2	O00214
O00214-2	Q3U2W5
O00214-2	Q9JL15
O00214-2	Q62665
O00214-2	O08573
O00214-2	Q8K419
O00214-2	P56470
O00214-2	O54891
O00214-2	P38552
O00214-2	Q3B8N2
O00214-2	P47967
O00214-2	O00182
O00214-2	Q6DKI2
O00214-2	O00182-5
O00214-2	O00182-4
O00214-2	P97840
O00214-2	Q8VED9
O00214-2	Q3ZCW2
O00214-2	Q7TPX9
O00214-2	B4F7A3
B1WC65	B1WC65
B1WC65	Q68CZ6
B1WC65	Q8QZX2
Q810N5	Q810N5
Q810N5	Q4KLZ4
Q810N5	Q5U649
P04386	P04386
A0A0B4J2F0	A0A0B4J2F0
A0A0B4J2F0	C0HLN0
P47987	P47987
P47987	Q9DCU2
P47987	Q9Y342
P47987	Q9CZR4
P47987	Q8IZV2
Q5M9G8	Q5M9G8
Q5M9G8	Q8TEB1-2
Q5M9G8	Q91VU6
Q5M9G8	Q8TEB1
P58751	P58751
P58751	P78509
P58751	Q60841
A0A804C8T0	A0A804C8T0
A0A804C8T0	A0A7P0TBJ1
A0A804C8T0	Q14CZ0
A0A804C8T0	Q14AM7
A0A804C8T0	D3ZK25
O43760-2	O43760-2
O43760-2	O54980
O43760-2	O55101
O43760-2	O43760
O43760-2	Q62876
O43760-2	O43759
O43760-2	O55100
O43760-2	O43759-2
O43760-2	A8MWL6
O43760-2	O95473
O43760-2	Q9Z1L2
O43760-2	Q4KLY7
O43760-2	O43761
O43760-2	D4ABK1
O43760-2	Q8R191
P49790-3	P49790-3
P49790-3	P49790
P49790-3	P49791
P49790-3	Q80WR0
Q9UPN6-2	Q9UPN6-2
Q9UPN6-2	Q6DID3
Q9UPN6-2	Q9UPN6
Q9UPN6-2	Q63623
Q9UPN6-2	Q63627
Q9UPN6-2	Q7TSH6
Q9UPN6-2	O95104
Q9UPN6-2	O95104-3
Q9UPN6-2	O95104-2
D4A7V2	D4A7V2
D4A7V2	Q9CZB6
D4A7V2	O43513
B5DEY8	B5DEY8
B5DEY8	Q9Y5X3
B5DEY8	Q6P8X1
B5DEY8	Q9UNH7
B5DEY8	Q9UNH7-2
B5DEY8	B1H267
B5DEY8	Q9D8U8
B5DEY8	Q80ZJ7
B5DEY8	Q86XE0
P62876	P62876
P62876	NP_001137383
P62876	P62875
P03986	P03986
P03986	P0CF51
Q9BQ61	Q9BQ61
Q9BQ61	D3ZGR7
Q9BQ61	Q9D735
Q9NYB0	Q9NYB0
Q9NYB0	Q91VL8
Q9NYB0	Q5EAN7
O35423	O35423
O35423	P21549
O35423	P09139
P01286	P01286
P01286	P09916
P01286	P16043
Q6PIF2	Q6PIF2
Q6PIF2	Q505B8
Q8N6N3	Q8N6N3
Q8N6N3	Q9CWU4
Q8N6N3	D4A6E8
G3V7E6	G3V7E6
G3V7E6	Q9R0L6
G3V7E6	Q15154
G3V7E6	Q15154-5
G3V7E6	Q15154-2
Q99JT9	Q99JT9
Q99JT9	Q562C9
Q99JT9	Q9BV57
Q01822	Q01822
Q01822	Q9GZZ0
Q01822	Q3C1V8
Q01822	Q810B3
Q01822	P18864
Q01822	P09629
Q01822	P09024
D4ACM9	D4ACM9
D4ACM9	M0R5D2
D4ACM9	C0HKD9
D4ACM9	C0HKD8
D4ACM9	P55081
Q96DB5	Q96DB5
Q96DB5	Q9DCV4
Q96DB5	Q4G069
Q6ZTR6	Q6ZTR6
Q96GQ7_VAR_G766S	Q96GQ7_VAR_G766S
Q96GQ7_VAR_G766S	B1H269
Q96GQ7_VAR_G766S	Q921N6
Q96GQ7_VAR_G766S	Q96GQ7
XP_343205	XP_343205
XP_343205	O75334-2
XP_343205	Q8BSS9
XP_343205	O75334
XP_343205	Q13136
XP_343205	Q13136-2
XP_343205	Q69ZW5
XP_343205	P60469
XP_343205	O75145
XP_343205	O75145-2
XP_343205	O75335
XP_343205	B2RXW8
XP_343205	D3ZZ81
XP_343205	Q91Z79
XP_343205	Q91Z80
B1WC97	B1WC97
B1WC97	Q8BJK1
B1WC97	Q96MP8
B1WC97	XP_001064247
B1WC97	Q5EER8
B1WC97	Q9BQ13
Q8K2C7	Q8K2C7
Q8K2C7	Q13438-3
Q8K2C7	Q5RKH6
Q8K2C7	Q13438
Q8K2C7	Q13438-8
Q8K2C7	Q13438-2
Q8K2C7	Q13438-5
Q8K2C7	Q13438-6
Q8K2C7	Q13438-7
Q9CQ25	Q9CQ25
Q9CQ25	D4AA02
Q9CQ25	Q6NZ67
Q9CQ25	Q6P582
Q8CEQ9	Q8CEQ9
Q9NXI6	Q9NXI6
Q9NXI6	Q9D241
P0C7Q2	P0C7Q2
Q4KL71	Q4KL71
Q4KL71	Q9CQK8
Q4KL71	O70562
Q9Z0F1	Q9Z0F1
Q9Z0F1	Q792G6
Q9Z0F1	O95467
Q14135-4	Q14135-4
Q14135-4	Q14135-2
Q14135-4	Q14135
Q14135-4	Q5BJP0
Q14135-4	Q80V24
Q9UKT6	Q9UKT6
Q9UKT6	Q562A1
Q9UKT6	Q8C4V4
Q9UKT6	Q9UKT7
Q9UKT6	Q8BFZ4
Q9UKT6	D3Z851
Q9H7X0	Q9H7X0
Q9H7X0	Q9DBU2
Q9H7X0	Q3MHC1
P54826	P54826
P54826	Q01721
A2AIR5	A2AIR5
A2AIR5	Q9R1M7
A2AIR5	Q8TCU5
A2AIR5	O60391
A2AIR5	Q91ZU9
A2AIR5	Q8VHN2
Q499N2	Q499N2
Q499N2	Q8BJ63
Q499N2	Q9H0R1
Q8K3F7	Q8K3F7
Q8K3F7	Q8IZJ6
Q8K3F7	NP_001099514
P61110	P61110
P61110	Q62781
XP_577770	XP_577770
XP_577770	B2RTN2
XP_577770	A1L1A6
XP_239510	XP_239510
XP_239510	P15037
XP_239510	P14921-3
XP_239510	P13474
XP_239510	P14921
XP_239510	P41156
XP_239510	P27577
XP_239510	P15036
XP_239510	D4ACQ9
XP_239510	Q00422
XP_239510	Q06546
XP_239510	P81270
XP_239510	P11308-1
XP_239510	P11308
XP_239510	P81270-2
XP_239510	P26323
XP_239510	Q01543
XP_239510	Q4Z8P1
XP_239510	Q99581
XP_239510	O70132
XP_239510	Q8QZW2
XP_239510	A6QLR0
P62909	P62909
P62909	P62908
P62909	P23396
Q6EV76	Q6EV76
Q6EV76	Q9BYC5
Q6EV76	Q9WTS2
P03886	P03886
P03886	P03888
P03886	P03889
Q6ZWS4	Q6ZWS4
Q6ZWS4	D0Q0Y7
Q6ZWS4	Q5BJU5
Q6ZWS4	Q6PI25
Q6ZWS4	O35089
Q6ZWS4	Q8TBE1
Q6ZWS4	O95406
Q6ZWS4	O35372
Q6ZWS4	D3ZTY0
Q6ZWS4	Q9CX13
Q6ZWS4	Q9P003
Q5EBM0	Q5EBM0
Q5EBM0	NP_001101487
Q5EBM0	Q3U5Q7
P58557	P58557
P58557	Q8CAV0
Q9CUI0	Q9CUI0
Q9CR34	Q9CR34
Q9CR34	A6NGY3
XP_001080166	XP_001080166
XP_001080166	Q05AC5
XP_001080166	Q9CUQ9
XP_001080166	Q9Z2X2
XP_001080166	O75832
XP_001080166	Q9Z2X3
Q8NFZ6	Q8NFZ6
Q8NFZ6	Q7Z5H5
Q8NFZ6	Q8R2A2
Q8NFZ6	Q8K4H8
Q8NFZ6	Q9GZP7
Q8NFZ6	Q8R2A1
Q8NFZ6	Q9BXE9
Q8NFZ6	Q5J3G0
Q8NFZ6	Q8R2A6
Q8NFZ6	Q8R2A3
Q8NFZ6	Q8VIC0
Q8NFZ6	Q5J3H1
Q8NFZ6	Q8R296
Q8NFZ6	NP_001008902
Q8NFZ6	Q8R287
Q8NFZ6	Q5J3K8
Q8NFZ6	Q5J3K7
Q8NFZ6	Q8R293
Q8NFZ6	Q8R290
Q8NFZ6	NP_001008909
Q8NFZ6	Q8K3N7
Q8NFZ6	F8VQ63
Q8NFZ6	K7N608
Q8NFZ6	Q5J3J5
Q8NFZ6	Q8R286
Q8NFZ6	Q5J3J3
Q8NFZ6	Q8R292
Q8NFZ6	NP_001008932
Q8NFZ6	Q14C06
Q8NFZ6	Q32M29
Q8NFZ6	E9Q235
Q8NFZ6	Q8R256
Q8NFZ6	Q5J3M8
Q8NFZ6	Q8R2B8
Q8NFZ6	Q9EPS6
Q8NFZ6	E9Q4H3
Q8NFZ6	G3UY92
Q8NFZ6	K9J7G0
Q8NFZ6	L7N293
Q8NFZ6	Q8K3N5
Q8NFZ6	L7N2B4
Q8NFZ6	K9J7H2
Q8NFZ6	L7N273
Q8NFZ6	G3UWI8
Q8NFZ6	D3YTY2
Q8NFZ6	G3UW71
Q8NFZ6	L7N275
Q8NFZ6	G3UWG3
Q8NFZ6	G3UW31
Q8NFZ6	Q5J3H8
Q8NFZ6	Q5J3H6
Q8NFZ6	Q8R279
Q8NFZ6	Q8R275
Q8NFZ6	NP_001161014
Q8NFZ6	Q8R270
Q8NFZ6	Q8R271
Q8NFZ6	Q8R272
Q8NFZ6	Q8R281
Q8NFZ6	Q8K3N2
Q8NFZ6	Q5SVD6
Q8NFZ6	Q8R261
Q8NFZ6	Q8R263
Q8NFZ6	Q8R255
Q3ULW6	Q3ULW6
Q3ULW6	Q5XIR4
Q3ULW6	Q8N5R6
Q3ULW6	Q8N5R6-4
Q96GE9	Q96GE9
Q96GE9	Q9CQ00
Q9Y2V0	Q9Y2V0
Q9Y2V0	Q3U4G0
Q9Y2V0	D3ZYC4
Q86T03-2	Q86T03-2
Q86T03-2	Q86T03
Q86T03-2	Q3TWL2
Q86T03-2	Q5PPM8
Q86T03-2	Q9CZX7
Q86T03-2	Q8N4L2
Q86T03-2	Q4V888
W5XKT8-2	W5XKT8-2
W5XKT8-2	W5XKT8-3
P0DI83	P0DI83
Q96JM2-3	Q96JM2-3
Q96JM2-3	Q96JM2-2
Q96JM2-3	Q96JM2
Q96JM2-3	B1AWL2
Q96JM2-3	D3ZFG7
Q9CZV2	Q9CZV2
Q9CZV2	Q6ZNX1
A0A140LHF2	A0A140LHF2
A0A140LHF2	P0DP72
E1BKX3	E1BKX3
E1BKX3	Q9BQG0-2
E1BKX3	Q9BQG0
E1BKX3	O35821
E1BKX3	Q7TPV4
Q9BUE6-2	Q9BUE6-2
Q9BUE6-2	Q80W96
Q9BUE6-2	Q9D924
Q9BUE6-2	Q9BUE6
O95394-4	O95394-4
O95394-4	D3ZFX4
O95394-4	Q9CYR6
O95394-4	O95394
P82094-2	P82094-2
P82094-2	P82094
P82094-2	G3V9T2
P82094-2	B9EKI3
O95155-4	O95155-4
O95155-4	NP_001258127
O95155-4	Q9ES00
O95155-4	O95155
Q9JIL2	Q9JIL2
Q9JIL2	Q9NRJ3
Q9JIL2	Q9Z1X0
Q9JIL2	Q9Y4X3
Q5THJ4	Q5THJ4
Q5THJ4	Q5THJ4-2
Q5THJ4	B1ART1
Q5THJ4	Q6A066
Q5THJ4	NP_001101476
Q9H9L4	Q9H9L4
Q9H9L4	Q8BQR4
Q9H9L4	Q6AY70
Q9H9L4	Q9H9L4-4
P02319	P02319
P02319	P10118
P02319	P04553
Q9JK62	Q9JK62
Q9JK62	O95279
Q9JK62	Q9HB15
Q9JK62	Q9HB14
Q9JK62	Q76M80
Q9JK62	Q9ERS1
Q9JK62	Q8R1P5
Q9JK62	Q9ERS0
XP_001062280	XP_001062280
XP_001062280	Q86XX4-2
XP_001062280	Q86XX4
XP_001062280	Q80T14
XP_001062280	Q5SZK8
XP_001062280	Q6NVD0
XP_001062280	Q5H8B9
XP_001062280	P0C091
Q8VI93	Q8VI93
Q8VI93	Q5MYT7
Q8VI93	Q9Y6K5
Q8VI93	Q5MYU0
Q8VI93	E9Q9A9
Q8VI93	Q9Z2F2
Q8VI93	P00973-3
Q8VI93	P00973
Q8VI93	P00973-2
Q8VI93	Q5MYT9
Q8VI93	P29728
Q8VI93	P29728-2
Q8VI93	Q15646
Q8VI93	G3V645
Q8VI93	Q8VI94
Q8VI93	Q14AZ4
Q8VI93	Q5MYW9
Q8VI93	Q5MYX0
Q8VI93	Q8VI97
Q8VI93	Q924S2
Q8VI93	Q8VI95
Q8VI93	Q8C2W3
Q8VI93	Q5BKD0
Q8VI93	Q05961
Q8VI93	P11928
Q8VI93	Q60856
Q7Z2Z1	Q7Z2Z1
Q7Z2Z1	Q7Z2Z1-2
Q7Z2Z1	D3ZFP6
Q7Z2Z1	Q8BQ33
Q9H693	Q9H693
Q96F24	Q96F24
Q96F24	Q8VCQ3
Q96F24	Q9QYK3
Q9HCI5	Q9HCI5
Q9HCI5	A1A5P9
Q9HCI5	Q6PCZ4
Q9HCI5	Q8TD90
Q9HCI5	D4A6M8
Q9HCI5	Q52KG3
Q9HCI5	Q9CWV4
Q9HCI5	Q6AY37
Q9HCI5	Q60763
Q9HCI5	A2A368
Q9HCI5	Q4V8D3
Q9HCI5	Q9D9G4
Q9HCI5	P25233
Q9HCI5	Q99608
Q8WY36	Q8WY36
Q8WY36	Q8WY36-2
Q8WY36	A1L1L0
Q8WY36	Q8VBW5
Q8R3N6	Q8R3N6
Q8R3N6	Q96FV9
Q8R3N6	P59924
Q8R3N6	Q6TUH4
Q96G74	Q96G74
Q96G74	Q2YDU3
Q96G74	Q3U2S4
P42226	P42226
P42226	NP_001037715
P42226	P42226-2
P42226	P52633
P42226	B2C3G8
P42226	P42230
P42226	P42229
P42226	P51692
P42226	Q62771
P42226	P52632
P42226	P42232
P42226	P42231
P42226	Q24151
Q8N944	Q8N944
Q8N944	Q6NS69
Q5W5W9	Q5W5W9
Q5W5W9	P47940
Q5W5W9	P47939
O15018	O15018
O15018	Q9QZR8
O15018	E9Q1M1
Q91XE8	Q91XE8
Q91XE8	Q6UW68
Q91XE8	D3ZJZ0
Q5K651	Q5K651
Q5K651	E9PX59
Q5K651	Q69Z37
Q5K651	Q8IVG5
Q5K651	XP_038964516
O60732	O60732
O60732	Q9UBF1
O60732	A6NCF6
O60732	G3UW88
O60732	P43364
O60732	P43363
O60732	P43362
Q9Y4B6	Q9Y4B6
Q9Y4B6	Q9Y4B6-2
Q9Y4B6	Q80TR8
Q9Y4B6	D3ZKB7
Q9DCA5	Q9DCA5
Q9DCA5	Q4QQT6
Q9DCA5	Q8TDN6
Q5FWT7	Q5FWT7
Q5FWT7	Q8BGR9
Q5FWT7	Q8WVY7
Q71F56	Q71F56
Q71F56	Q6JPI3
Q71F56	Q5SWW4
Q71F56	F1LXU0
Q71F56	Q9UHV7
Q8NE28	Q8NE28
Q8NE28	B1WBT9
Q8NE28	Q80YS9
Q9UNX4	Q9UNX4
Q9UNX4	Q8BHB4
Q9UNX4	D4A106
Q14166	Q14166
Q14166	Q3UDE2
Q14166	NP_001129394
P97386	P97386
P97386	P49916-2
P97386	Q5U2M4
P97386	Q2T9Y5
P97386	P49916
P50895	P50895
P50895	Q9ESS6
P50895	Q9R069
Q9JMD3	Q9JMD3
Q9JMD3	Q5BJN1
Q9JMD3	Q9Y365
Q9EQC8	Q9EQC8
Q9EQC8	Q92733
Q9EQC8	B2RYA6
P51665	P51665
P51665	P26516
P51665	NP_001100896
P02765	P02765
P02765	P12763
P02765	P24090
P02765	P29699
Q6KAQ7	Q6KAQ7
Q6KAQ7	M0R9X4
Q6KAQ7	Q8IYH5
Q9Y2F5	Q9Y2F5
Q9Y2F5	D3ZK16
Q9Y2F5	E9Q286
Q8BMS1	Q8BMS1
Q8BMS1	P40939
Q8BMS1	Q64428
Q8BMS1	Q16836-2
Q8BMS1	Q61425
Q8BMS1	Q16836
Q8BMS1	Q9WVK7
Q8BMS1	Q16836-3
Q8BMS1	Q13825
Q8BMS1	Q9JLZ3
Q8BMS1	D3ZIL6
Q8BMS1	Q13825-2
Q8BMS1	F1LU71
Q8BMS1	P14604
Q8BMS1	P30084
Q8BMS1	Q8BH95
Q8BMS1	Q13011
Q8BMS1	O35459
Q8BMS1	Q62651
P41002	P41002
P41002	Q8K4F8
P41002	P51944
P41002	Q9H8S5
Q3U3N6	Q3U3N6
Q3U3N6	G3V8Y7
Q3U3N6	Q96N21-2
Q3U3N6	Q96N21
A6ND36	A6ND36
A6ND36	Q5SWY7
A6ND36	D3ZN30
Q5T2R2	Q5T2R2
Q5T2R2	Q33DR2
Q5SW96	Q5SW96
Q5SW96	NP_001102741
Q5SW96	Q8C142
Q8NBR6	Q8NBR6
Q8NBR6	D3ZWA1
Q8NBR6	Q6PDI6
Q8NBR6	Q8NBR6-2
Q8NBR6	Q8N5J2-3
Q8NBR6	Q8N5J2-2
Q8NBR6	Q5BJQ2
Q8NBR6	Q8N5J2_VAR_T385K
Q8NBR6	Q76LS9
Q8NBR6	Q8N5J2
Q3V3A7	Q3V3A7
Q3V3A7	Q6ZRF8
Q8N1F8	Q8N1F8
Q8N1F8	Q3TAA7
Q8N1F8	NP_001100392
Q5SSG8	Q5SSG8
Q8K211	Q8K211
Q8K211	Q9JK41
Q8K211	O15431
Q8K211	Q9CPU9
Q8K211	D4AAE7
Q8K211	O15432
B2RUJ5	B2RUJ5
B2RUJ5	O35430
B2RUJ5	Q02410
B2RUJ5	P98084
B2RUJ5	O35431
B2RUJ5	Q99767
B2RUJ5	O96018
B2RUJ5	Q59F58
B2RUJ5	O88888
B2RUJ5	O70248
P61758	P61758
P61758	P61759
P61758	NP_001385629
Q9NS87	Q9NS87
Q9NS87	Q6P9L6
Q9NS87	Q7TSP2
Q9NS87	Q99PW8
Q9NS87	D3ZYC9
Q9NS87	F1LQZ3
Q9NS87	P28741
Q9NS87	Q9Y496
Q9NS87	Q9P2E2
Q8K337	Q8K337
Q8K337	D4A2N2
Q8K337	P32019
Q8K337	D3ZGS3
Q8K337	Q6NVF0
Q8K337	Q01968
Q8K337	Q01968-2
Q9Y2B4	Q9Y2B4
Q9Y2B4	Q9D976
P56481	P56481
P56481	P32239
P56481	P30553
P56481	P30551
P56481	O08786
P56481	P32238
Q9BVS5	Q9BVS5
Q9GZN6	Q9GZN6
Q92953	Q92953
Q92953	Q03717
Q92953	P15387
Q92953	Q14721
Q92953	A6H8H5
Q92953	Q63099
Q92953	Q96KK3
Q92953	O88758
Q92953	O35173
Q92953	O35174
Q92953	Q9ULS6
Q92953	Q9ER26
Q92953	O88759
Q92953	Q8BQZ8
Q92953	Q9BQ31
Q92953	Q63959
Q92953	NP_446449
Q92953	Q14B80
Q92953	Q96PR1
Q92953	Q96PR1-3
Q92953	Q96PR1-4
Q92953	P22462
Q92953	Q14003
Q92953	K4DI87
Q92953	P48547
Q92953	P25122
Q92953	P15388
Q92953	E9PVV3
Q92953	Q03721
Q92953	Q63734
Q92953	Q8R1C0
Q92953	Q8TDN1
Q92953	Q80XM3
Q92953	D4AD66
Q92953	A2BDX4
Q92953	Q9UIX4
Q92953	D4AD53
Q92953	Q8BZN2
Q92953	Q6PIU1
Q92953	P97557
Q92953	Q9UK17
Q92953	Q62897
Q92953	Q9Z0V1
Q92953	Q9Z0V2
Q92953	Q9NZV8
Q92953	Q63881
Q92953	Q03719
Q92953	Q9NSA2
Q92953	Q8TAE7
Q92953	P59053
Q92953	Q8R523
Q92953	P15385
Q92953	P22459
Q92953	Q61423
Q92953	Q16322
Q92953	D3ZRW4
Q92953	B2RQA1
Q92953	Q61762
Q92953	P19024
Q92953	Q09470
Q92953	P16388
Q92953	P10499
Q92953	P63142
Q92953	P63141
Q92953	NP_001076191
Q92953	P16389
Q92953	P22460
Q92953	P17659
Q92953	P17658
Q92953	Q61923
Q92953	Q96RP8
Q92953	Q17ST2
Q92953	P22001
Q92953	P16390
Q92953	P15384
Q92953	F7A6P6
Q92953	Q9UJ96
Q92953	Q9QYU3
Q92953	Q9H3M0
